CD_DISPOSITIVO,CD_NOME_TAG,VALUE,DT_MODBUS,ALARM,NM_EQUIPAMENTO,DT_MODBUS_CONV
ERPFR5101,ERP_ERPFR5101_BATTERY_REMAINING_CAPACITY,67,1658113020,False,CDC,2022-07-18T02:57:04.000+0000
CRM476398,CRM_CRM476398_BATTERY_REMAINING_CAPACITY,68,1658113020,False,CDC,2022-07-18T02:57:04.000+0000
ERPJU25502,ERP_ERPJU25502_BATTERY_REMAINING_CAPACITY,68,1658113020,False,CDC,2022-07-18T02:57:04.000+0000
CRM4001470849,CRM_CRM4001470849_BATTERY_REMAINING_CAPACITY,68,1658113020,True,CDC,2022-07-18T02:57:04.000+0000
ERPCO25501,ERP_ERPCO25501_BATTERY_REMAINING_CAPACITY,69,1658113410,False,CDC,2022-07-18T03:03:28.000+0000
CRM487835,CRM_CRM487835_BATTERY_REMAINING_CAPACITY,67,1658113540,True,CDC,2022-07-18T03:05:36.000+0000
CRM937354,CRM_CRM937354_BATTERY_REMAINING_CAPACITY,67,1658113540,False,CDC,2022-07-18T03:05:36.000+0000
CRM1041889,CRM_CRM1041889_BATTERY_REMAINING_CAPACITY,68,1658113660,False,CDC,2022-07-18T03:07:44.000+0000
ERPCA55501,ERP_ERPCA55501_BATTERY_REMAINING_CAPACITY,69,1658113790,False,CDC,2022-07-18T03:09:52.000+0000
CRM4000633807,CRM_CRM4000633807_BATTERY_REMAINING_CAPACITY,70,1658113790,False,CDC,2022-07-18T03:09:52.000+0000
ERPCA55502,ERP_ERPCA55502_BATTERY_REMAINING_CAPACITY,68,1658113790,False,CDC,2022-07-18T03:09:52.000+0000
CRM4000826488,CRM_CRM4000826488_BATTERY_REMAINING_CAPACITY,69,1658113920,False,CDC,2022-07-18T03:12:00.000+0000
ERPCA55511,ERP_ERPCA55511_BATTERY_REMAINING_CAPACITY,68,1658114300,False,CDC,2022-07-18T03:18:24.000+0000
CRM508416,CRM_CRM508416_BATTERY_REMAINING_CAPACITY,70,1658114300,False,CDC,2022-07-18T03:18:24.000+0000
CRM708147,CRM_CRM708147_BATTERY_REMAINING_CAPACITY,66,1658114430,False,CDC,2022-07-18T03:20:32.000+0000
CRM834448,CRM_CRM834448_BATTERY_REMAINING_CAPACITY,68,1658114560,False,CDC,2022-07-18T03:22:40.000+0000
CRM898094,CRM_CRM898094_BATTERY_REMAINING_CAPACITY,54,1658114560,False,CDC,2022-07-18T03:22:40.000+0000
CRM656330,CRM_CRM656330_BATTERY_REMAINING_CAPACITY,67,1658114820,False,CDC,2022-07-18T03:26:56.000+0000
ERPCO2101,ERP_ERPCO2101_BATTERY_REMAINING_CAPACITY,52,1658114820,False,CDC,2022-07-18T03:26:56.000+0000
CRM516186,CRM_CRM516186_BATTERY_REMAINING_CAPACITY,65,1658115070,False,CDC,2022-07-18T03:31:12.000+0000
ERPSG5105,ERP_ERPSG5105_BATTERY_REMAINING_CAPACITY,69,1658115200,False,CDC,2022-07-18T03:33:20.000+0000
ERPLM55501,ERP_ERPLM55501_BATTERY_REMAINING_CAPACITY,68,1658115330,False,CDC,2022-07-18T03:35:28.000+0000
ERPAM5103,ERP_ERPAM5103_BATTERY_REMAINING_CAPACITY,67,1658115330,False,CDC,2022-07-18T03:35:28.000+0000
CRM814378,CRM_CRM814378_BATTERY_REMAINING_CAPACITY,67,1658115460,True,CDC,2022-07-18T03:37:36.000+0000
ERPAP2101,ERP_ERPAP2101_BATTERY_REMAINING_CAPACITY,67,1658115460,False,CDC,2022-07-18T03:37:36.000+0000
ERPJU15503,ERP_ERPJU15503_BATTERY_REMAINING_CAPACITY,68,1658115580,False,CDC,2022-07-18T03:39:44.000+0000
CRM640286,CRM_CRM640286_BATTERY_REMAINING_CAPACITY,69,1658115840,False,CDC,2022-07-18T03:44:00.000+0000
CRM489759,CRM_CRM489759_BATTERY_REMAINING_CAPACITY,67,1658115970,False,CDC,2022-07-18T03:46:08.000+0000
ERPAM55503,ERP_ERPAM55503_BATTERY_REMAINING_CAPACITY,66,1658115970,False,CDC,2022-07-18T03:46:08.000+0000
CRM488525,CRM_CRM488525_BATTERY_REMAINING_CAPACITY,66,1658116350,False,CDC,2022-07-18T03:52:32.000+0000
CRM4000288102,CRM_CRM4000288102_BATTERY_REMAINING_CAPACITY,65,1658116860,False,CDC,2022-07-18T04:01:04.000+0000
CRM490226,CRM_CRM490226_BATTERY_REMAINING_CAPACITY,64,1658116860,True,CDC,2022-07-18T04:01:04.000+0000
CRM763595,CRM_CRM763595_BATTERY_REMAINING_CAPACITY,68,1658116990,False,CDC,2022-07-18T04:03:12.000+0000
ERPCA55510,ERP_ERPCA55510_BATTERY_REMAINING_CAPACITY,36,1658116990,False,CDC,2022-07-18T04:03:12.000+0000
CRM499932,CRM_CRM499932_BATTERY_REMAINING_CAPACITY,66,1658116990,True,CDC,2022-07-18T04:03:12.000+0000
ERPJU15502,ERP_ERPJU15502_BATTERY_REMAINING_CAPACITY,65,1658117120,False,CDC,2022-07-18T04:05:20.000+0000
CRM520239,CRM_CRM520239_BATTERY_REMAINING_CAPACITY,67,1658117250,False,CDC,2022-07-18T04:07:28.000+0000
CRM925589,CRM_CRM925589_BATTERY_REMAINING_CAPACITY,68,1658117500,False,CDC,2022-07-18T04:11:44.000+0000
ERPAM15503,ERP_ERPAM15503_BATTERY_REMAINING_CAPACITY,67,1658118020,False,CDC,2022-07-18T04:20:16.000+0000
ERPVP25501,ERP_ERPVP25501_BATTERY_REMAINING_CAPACITY,62,1658118140,False,CDC,2022-07-18T04:22:24.000+0000
ERPPR15507,ERP_ERPPR15507_BATTERY_REMAINING_CAPACITY,52,1658118270,False,CDC,2022-07-18T04:24:32.000+0000
CRM1041889,CRM_CRM1041889_BATTERY_REMAINING_CAPACITY,67,1658118270,False,CDC,2022-07-18T04:24:32.000+0000
CRM481392,CRM_CRM481392_BATTERY_REMAINING_CAPACITY,70,1658118530,True,CDC,2022-07-18T04:28:48.000+0000
CRM492191,CRM_CRM492191_BATTERY_REMAINING_CAPACITY,66,1658118660,False,CDC,2022-07-18T04:30:56.000+0000
ERPVI15501,ERP_ERPVI15501_BATTERY_REMAINING_CAPACITY,66,1658118780,False,CDC,2022-07-18T04:33:04.000+0000
ERPSG5105,ERP_ERPSG5105_BATTERY_REMAINING_CAPACITY,66,1658118910,False,CDC,2022-07-18T04:35:12.000+0000
ERPCO25501,ERP_ERPCO25501_BATTERY_REMAINING_CAPACITY,67,1658118910,False,CDC,2022-07-18T04:35:12.000+0000
ERPJU2103,ERP_ERPJU2103_BATTERY_REMAINING_CAPACITY,64,1658119040,False,CDC,2022-07-18T04:37:20.000+0000
CRM597183,CRM_CRM597183_BATTERY_REMAINING_CAPACITY,40,1658119040,False,CDC,2022-07-18T04:37:20.000+0000
ERPCA55503,ERP_ERPCA55503_BATTERY_REMAINING_CAPACITY,63,1658119300,False,CDC,2022-07-18T04:41:36.000+0000
ERPSJBV55501,ERP_ERPSJBV55501_BATTERY_REMAINING_CAPACITY,68,1658119300,False,CDC,2022-07-18T04:41:36.000+0000
ERPPR15504,CRM_ERPPR15504_BATTERY_REMAINING_CAPACITY,45,1658119680,False,CDC,2022-07-18T04:48:00.000+0000
CRM763595,CRM_CRM763595_BATTERY_REMAINING_CAPACITY,67,1658119680,False,CDC,2022-07-18T04:48:00.000+0000
CRM530846,CRM_CRM530846_BATTERY_REMAINING_CAPACITY,54,1658119940,True,CDC,2022-07-18T04:52:16.000+0000
ERPPR15504,ERP_ERPPR15504_BATTERY_REMAINING_CAPACITY,45,1658119940,False,CDC,2022-07-18T04:52:16.000+0000
ERPPR15506,ERP_ERPPR15506_BATTERY_REMAINING_CAPACITY,66,1658120320,False,CDC,2022-07-18T04:58:40.000+0000
ERPRC5201,ERP_ERPRC5201_BATTERY_REMAINING_CAPACITY,66,1658120320,False,CDC,2022-07-18T04:58:40.000+0000
ERPJU5101,ERP_ERPJU5101_BATTERY_REMAINING_CAPACITY,64,1658120320,False,CDC,2022-07-18T04:58:40.000+0000
CRM471203,CRM_CRM471203_BATTERY_REMAINING_CAPACITY,17,1658120450,False,CDC,2022-07-18T05:00:48.000+0000
ERPVP25501,ERP_ERPVP25501_BATTERY_REMAINING_CAPACITY,59,1658120830,False,CDC,2022-07-18T05:07:12.000+0000
CRM653068,CRM_CRM653068_BATTERY_REMAINING_CAPACITY,62,1658121220,False,CDC,2022-07-18T05:13:36.000+0000
CRM465816,CRM_CRM465816_BATTERY_REMAINING_CAPACITY,67,1658121340,False,CDC,2022-07-18T05:15:44.000+0000
ERPID15501,ERP_ERPID15501_BATTERY_REMAINING_CAPACITY,63,1658121340,False,CDC,2022-07-18T05:15:44.000+0000
CRM630926,CRM_CRM630926_BATTERY_REMAINING_CAPACITY,67,1658121340,False,CDC,2022-07-18T05:15:44.000+0000
ERPVI15501,ERP_ERPVI15501_BATTERY_REMAINING_CAPACITY,58,1658121600,False,CDC,2022-07-18T05:20:00.000+0000
ERPJU15502,ERP_ERPJU15502_BATTERY_REMAINING_CAPACITY,64,1658121730,False,CDC,2022-07-18T05:22:08.000+0000
CRM656330,CRM_CRM656330_BATTERY_REMAINING_CAPACITY,66,1658122110,False,CDC,2022-07-18T05:28:32.000+0000
CRM4001470849,CRM_CRM4001470849_BATTERY_REMAINING_CAPACITY,65,1658122370,True,CDC,2022-07-18T05:32:48.000+0000
CRM384582,CRM_CRM384582_BATTERY_REMAINING_CAPACITY,66,1658122500,False,CDC,2022-07-18T05:34:56.000+0000
ERPCO5201,ERP_ERPCO5201_BATTERY_REMAINING_CAPACITY,63,1658122620,False,CDC,2022-07-18T05:37:04.000+0000
ERP148,ERP_ERP148_BATTERY_REMAINING_CAPACITY,59,1658123010,False,CDC,2022-07-18T05:43:28.000+0000
ERPJU25501,ERP_ERPJU25501_BATTERY_REMAINING_CAPACITY,63,1658123140,False,CDC,2022-07-18T05:45:36.000+0000
ERPPR15506,ERP_ERPPR15506_BATTERY_REMAINING_CAPACITY,65,1658123140,False,CDC,2022-07-18T05:45:36.000+0000
ERPCA55503,ERP_ERPCA55503_BATTERY_REMAINING_CAPACITY,62,1658123140,False,CDC,2022-07-18T05:45:36.000+0000
ERPAM55503,ERP_ERPAM55503_BATTERY_REMAINING_CAPACITY,63,1658123260,False,CDC,2022-07-18T05:47:44.000+0000
CRM516186,CRM_CRM516186_BATTERY_REMAINING_CAPACITY,64,1658123390,False,CDC,2022-07-18T05:49:52.000+0000
CRM490226,CRM_CRM490226_BATTERY_REMAINING_CAPACITY,62,1658123520,True,CDC,2022-07-18T05:52:00.000+0000
CRM4000459779,CRM_CRM4000459779_BATTERY_REMAINING_CAPACITY,69,1658123520,False,CDC,2022-07-18T05:52:00.000+0000
ERPRP15501,ERP_ERPRP15501_BATTERY_REMAINING_CAPACITY,63,1658123520,False,CDC,2022-07-18T05:52:00.000+0000
CRM380986,CRM_CRM380986_BATTERY_REMAINING_CAPACITY,63,1658123650,True,CDC,2022-07-18T05:54:08.000+0000
CRM4000562906,CRM_CRM4000562906_BATTERY_REMAINING_CAPACITY,64,1658123650,False,CDC,2022-07-18T05:54:08.000+0000
CRM4000821459,CRM_CRM4000821459_BATTERY_REMAINING_CAPACITY,63,1658123780,False,CDC,2022-07-18T05:56:16.000+0000
ERPSJBV55501,ERP_ERPSJBV55501_BATTERY_REMAINING_CAPACITY,66,1658123900,False,CDC,2022-07-18T05:58:24.000+0000
ERPJU5101,ERP_ERPJU5101_BATTERY_REMAINING_CAPACITY,62,1658124030,False,CDC,2022-07-18T06:00:32.000+0000
ERPCA55502,ERP_ERPCA55502_BATTERY_REMAINING_CAPACITY,63,1658124160,False,CDC,2022-07-18T06:02:40.000+0000
CRM453924,CRM_CRM453924_BATTERY_REMAINING_CAPACITY,65,1658124160,False,CDC,2022-07-18T06:02:40.000+0000
ERPSAP5101,ERP_ERPSAP5101_BATTERY_REMAINING_CAPACITY,64,1658124290,False,CDC,2022-07-18T06:04:48.000+0000
ERPCE15501,ERP_ERPCE15501_BATTERY_REMAINING_CAPACITY,20,1658124290,False,CDC,2022-07-18T06:04:48.000+0000
CRM911363,CRM_CRM911363_BATTERY_REMAINING_CAPACITY,66,1658124540,False,CDC,2022-07-18T06:09:04.000+0000
CRM4000191807,CRM_CRM4000191807_BATTERY_REMAINING_CAPACITY,62,1658124540,False,CDC,2022-07-18T06:09:04.000+0000
ERPAM15503,ERP_ERPAM15503_BATTERY_REMAINING_CAPACITY,64,1658124540,False,CDC,2022-07-18T06:09:04.000+0000
ERPMMO55502,ERP_ERPMMO55502_BATTERY_REMAINING_CAPACITY,65,1658124670,False,CDC,2022-07-18T06:11:12.000+0000
ERPFR5102,ERP_ERPFR5102_BATTERY_REMAINING_CAPACITY,61,1658124800,False,CDC,2022-07-18T06:13:20.000+0000
ERPLM5103,ERP_ERPLM5103_BATTERY_REMAINING_CAPACITY,64,1658124800,False,CDC,2022-07-18T06:13:20.000+0000
ERPJU15503,ERP_ERPJU15503_BATTERY_REMAINING_CAPACITY,64,1658124930,False,CDC,2022-07-18T06:15:28.000+0000
CRM500846,CRM_CRM500846_BATTERY_REMAINING_CAPACITY,65,1658125060,False,CDC,2022-07-18T06:17:36.000+0000
ERPVA15501,ERP_ERPVA15501_BATTERY_REMAINING_CAPACITY,64,1658125060,False,CDC,2022-07-18T06:17:36.000+0000
CRM4000754643,CRM_CRM4000754643_BATTERY_REMAINING_CAPACITY,63,1658125180,False,CDC,2022-07-18T06:19:44.000+0000
CRM492191,CRM_CRM492191_BATTERY_REMAINING_CAPACITY,65,1658125310,False,CDC,2022-07-18T06:21:52.000+0000
ERPCA15504,ERP_ERPCA15504_BATTERY_REMAINING_CAPACITY,62,1658125440,False,CDC,2022-07-18T06:24:00.000+0000
CRM530846,CRM_CRM530846_BATTERY_REMAINING_CAPACITY,53,1658125440,True,CDC,2022-07-18T06:24:00.000+0000
ERPSG5201,ERP_ERPSG5201_BATTERY_REMAINING_CAPACITY,61,1658125440,False,CDC,2022-07-18T06:24:00.000+0000
ERPCO5103,ERP_ERPCO5103_BATTERY_REMAINING_CAPACITY,62,1658125440,False,CDC,2022-07-18T06:24:00.000+0000
CRM1041889,CRM_CRM1041889_BATTERY_REMAINING_CAPACITY,63,1658125700,False,CDC,2022-07-18T06:28:16.000+0000
ERPSJBV55501,ERP_ERPSJBV55501_BATTERY_REMAINING_CAPACITY,65,1658125700,False,CDC,2022-07-18T06:28:16.000+0000
CRM4001071772,CRM_CRM4001071772_BATTERY_REMAINING_CAPACITY,65,1658125700,False,CDC,2022-07-18T06:28:16.000+0000
CRM478605,CRM_CRM478605_BATTERY_REMAINING_CAPACITY,64,1658125700,False,CDC,2022-07-18T06:28:16.000+0000
CRM656603,CRM_CRM656603_BATTERY_REMAINING_CAPACITY,50,1658125950,True,CDC,2022-07-18T06:32:32.000+0000
ERP185,ERP_ERP185_BATTERY_REMAINING_CAPACITY,61,1658126210,False,CDC,2022-07-18T06:36:48.000+0000
CRM490625,CRM_CRM490625_BATTERY_REMAINING_CAPACITY,65,1658126460,False,CDC,2022-07-18T06:41:04.000+0000
CRM597183,CRM_CRM597183_BATTERY_REMAINING_CAPACITY,39,1658126590,False,CDC,2022-07-18T06:43:12.000+0000
ERPAP2101,ERP_ERPAP2101_BATTERY_REMAINING_CAPACITY,62,1658126590,False,CDC,2022-07-18T06:43:12.000+0000
ERPJU55502,ERP_ERPJU55502_BATTERY_REMAINING_CAPACITY,25,1658126720,False,CDC,2022-07-18T06:45:20.000+0000
ERPJU15504,ERP_ERPJU15504_BATTERY_REMAINING_CAPACITY,62,1658126720,False,CDC,2022-07-18T06:45:20.000+0000
CRM4000276361,CRM_CRM4000276361_BATTERY_REMAINING_CAPACITY,63,1658126850,False,CDC,2022-07-18T06:47:28.000+0000
CRM457047,CRM_CRM457047_BATTERY_REMAINING_CAPACITY,64,1658126980,False,CDC,2022-07-18T06:49:36.000+0000
ERPJU2104,ERP_ERPJU2104_BATTERY_REMAINING_CAPACITY,38,1658127230,True,CDC,2022-07-18T06:53:52.000+0000
CRM574457,CRM_CRM574457_BATTERY_REMAINING_CAPACITY,61,1658127360,True,CDC,2022-07-18T06:56:00.000+0000
CRM4000191807,CRM_CRM4000191807_BATTERY_REMAINING_CAPACITY,62,1658127360,False,CDC,2022-07-18T06:56:00.000+0000
ERPAM5103,ERP_ERPAM5103_BATTERY_REMAINING_CAPACITY,62,1658127360,False,CDC,2022-07-18T06:56:00.000+0000
ERPJU5102,ERP_ERPJU5102_BATTERY_REMAINING_CAPACITY,62,1658127360,False,CDC,2022-07-18T06:56:00.000+0000
ERPJU5102,CRM_ERPJU5102_BATTERY_REMAINING_CAPACITY,62,1658127490,False,CDC,2022-07-18T06:58:08.000+0000
ERPAR5103,ERP_ERPAR5103_BATTERY_REMAINING_CAPACITY,61,1658127620,False,CDC,2022-07-18T07:00:16.000+0000
ERPRC5201,ERP_ERPRC5201_BATTERY_REMAINING_CAPACITY,61,1658127740,False,CDC,2022-07-18T07:02:24.000+0000
ERPCA15502,ERP_ERPCA15502_BATTERY_REMAINING_CAPACITY,63,1658128130,False,CDC,2022-07-18T07:08:48.000+0000
CRM911363,CRM_CRM911363_BATTERY_REMAINING_CAPACITY,65,1658128380,False,CDC,2022-07-18T07:13:04.000+0000
CRM4000633807,CRM_CRM4000633807_BATTERY_REMAINING_CAPACITY,60,1658128640,False,CDC,2022-07-18T07:17:20.000+0000
CRM665827,CRM_CRM665827_BATTERY_REMAINING_CAPACITY,64,1658128770,True,CDC,2022-07-18T07:19:28.000+0000
CRM925589,CRM_CRM925589_BATTERY_REMAINING_CAPACITY,65,1658128770,False,CDC,2022-07-18T07:19:28.000+0000
CRM4000467215,CRM_CRM4000467215_BATTERY_REMAINING_CAPACITY,61,1658128900,False,CDC,2022-07-18T07:21:36.000+0000
ERPAG55501,ERP_ERPAG55501_BATTERY_REMAINING_CAPACITY,61,1658129020,False,CDC,2022-07-18T07:23:44.000+0000
ERPCE15501,ERP_ERPCE15501_BATTERY_REMAINING_CAPACITY,19,1658129020,False,CDC,2022-07-18T07:23:44.000+0000
CRM656330,CRM_CRM656330_BATTERY_REMAINING_CAPACITY,64,1658129540,False,CDC,2022-07-18T07:32:16.000+0000
CRM518097,CRM_CRM518097_BATTERY_REMAINING_CAPACITY,64,1658129660,False,CDC,2022-07-18T07:34:24.000+0000
CRM384582,CRM_CRM384582_BATTERY_REMAINING_CAPACITY,62,1658130050,False,CDC,2022-07-18T07:40:48.000+0000
ERPPR15507,ERP_ERPPR15507_BATTERY_REMAINING_CAPACITY,25,1658130180,False,CDC,2022-07-18T07:42:56.000+0000
ERPBP15501,ERP_ERPBP15501_BATTERY_REMAINING_CAPACITY,61,1658130180,False,CDC,2022-07-18T07:42:56.000+0000
CRM488525,CRM_CRM488525_BATTERY_REMAINING_CAPACITY,63,1658130300,False,CDC,2022-07-18T07:45:04.000+0000
ERPPR15505,ERP_ERPPR15505_BATTERY_REMAINING_CAPACITY,59,1658130560,False,CDC,2022-07-18T07:49:20.000+0000
ERPRP15501,ERP_ERPRP15501_BATTERY_REMAINING_CAPACITY,61,1658130940,False,CDC,2022-07-18T07:55:44.000+0000
ERPID55501,ERP_ERPID55501_BATTERY_REMAINING_CAPACITY,60,1658131070,False,CDC,2022-07-18T07:57:52.000+0000
CRM4000562906,CRM_CRM4000562906_BATTERY_REMAINING_CAPACITY,62,1658131070,False,CDC,2022-07-18T07:57:52.000+0000
ERPJU25501,ERP_ERPJU25501_BATTERY_REMAINING_CAPACITY,61,1658131460,False,CDC,2022-07-18T08:04:16.000+0000
CRM453924,CRM_CRM453924_BATTERY_REMAINING_CAPACITY,64,1658131580,False,CDC,2022-07-18T08:06:24.000+0000
ERPPR15506,ERP_ERPPR15506_BATTERY_REMAINING_CAPACITY,61,1658131840,False,CDC,2022-07-18T08:10:40.000+0000
ERPCO25501,ERP_ERPCO25501_BATTERY_REMAINING_CAPACITY,60,1658131840,False,CDC,2022-07-18T08:10:40.000+0000
ERPEF55501,ERP_ERPEF55501_BATTERY_REMAINING_CAPACITY,49,1658132220,False,CDC,2022-07-18T08:17:04.000+0000
ERPIR5101,ERP_ERPIR5101_BATTERY_REMAINING_CAPACITY,60,1658132350,False,CDC,2022-07-18T08:19:12.000+0000
ERPFR5101,ERP_ERPFR5101_BATTERY_REMAINING_CAPACITY,51,1658132480,False,CDC,2022-07-18T08:21:20.000+0000
CRM684433,CRM_CRM684433_BATTERY_REMAINING_CAPACITY,61,1658132990,True,CDC,2022-07-18T08:29:52.000+0000
CRM898094,CRM_CRM898094_BATTERY_REMAINING_CAPACITY,51,1658133120,False,CDC,2022-07-18T08:32:00.000+0000
CRM4001071772,CRM_CRM4001071772_BATTERY_REMAINING_CAPACITY,64,1658133250,False,CDC,2022-07-18T08:34:08.000+0000
CRM656603,CRM_CRM656603_BATTERY_REMAINING_CAPACITY,46,1658133380,True,CDC,2022-07-18T08:36:16.000+0000
ERPMMO55501,ERP_ERPMMO55501_BATTERY_REMAINING_CAPACITY,63,1658133380,False,CDC,2022-07-18T08:36:16.000+0000
ERPCA55501,ERP_ERPCA55501_BATTERY_REMAINING_CAPACITY,65,1658133380,False,CDC,2022-07-18T08:36:16.000+0000
CRM4000181733,CRM_CRM4000181733_BATTERY_REMAINING_CAPACITY,63,1658133500,False,CDC,2022-07-18T08:38:24.000+0000
CRM480138,CRM_CRM480138_BATTERY_REMAINING_CAPACITY,65,1658133500,True,CDC,2022-07-18T08:38:24.000+0000
ERPID15501,ERP_ERPID15501_BATTERY_REMAINING_CAPACITY,49,1658133890,False,CDC,2022-07-18T08:44:48.000+0000
ERPLE5101,ERP_ERPLE5101_BATTERY_REMAINING_CAPACITY,32,1658134020,False,CDC,2022-07-18T08:46:56.000+0000
ERPJU25501,ERP_ERPJU25501_BATTERY_REMAINING_CAPACITY,59,1658134140,False,CDC,2022-07-18T08:49:04.000+0000
ERPCO25501,ERP_ERPCO25501_BATTERY_REMAINING_CAPACITY,50,1658134530,False,CDC,2022-07-18T08:55:28.000+0000
CRM4001293768,CRM_CRM4001293768_BATTERY_REMAINING_CAPACITY,65,1658134910,False,CDC,2022-07-18T09:01:52.000+0000
ERPAR5103,ERP_ERPAR5103_BATTERY_REMAINING_CAPACITY,60,1658135040,False,CDC,2022-07-18T09:04:00.000+0000
CRM489759,CRM_CRM489759_BATTERY_REMAINING_CAPACITY,61,1658135300,False,CDC,2022-07-18T09:08:16.000+0000
CRM404671,CRM_CRM404671_BATTERY_REMAINING_CAPACITY,61,1658135550,False,CDC,2022-07-18T09:12:32.000+0000
ERPID15502,ERP_ERPID15502_BATTERY_REMAINING_CAPACITY,33,1658135550,False,CDC,2022-07-18T09:12:32.000+0000
CRM911363,CRM_CRM911363_BATTERY_REMAINING_CAPACITY,64,1658135810,False,CDC,2022-07-18T09:16:48.000+0000
ERPVP25501,ERP_ERPVP25501_BATTERY_REMAINING_CAPACITY,47,1658135810,False,CDC,2022-07-18T09:16:48.000+0000
CRM4000633807,CRM_CRM4000633807_BATTERY_REMAINING_CAPACITY,58,1658136190,False,CDC,2022-07-18T09:23:12.000+0000
ERP185,ERP_ERP185_BATTERY_REMAINING_CAPACITY,50,1658136320,False,CDC,2022-07-18T09:25:20.000+0000
CRM4000502306,CRM_CRM4000502306_BATTERY_REMAINING_CAPACITY,63,1658136580,False,CDC,2022-07-18T09:29:36.000+0000
CRM707769,CRM_CRM707769_BATTERY_REMAINING_CAPACITY,62,1658136830,False,CDC,2022-07-18T09:33:52.000+0000
ERPJU5101,ERP_ERPJU5101_BATTERY_REMAINING_CAPACITY,50,1658136830,False,CDC,2022-07-18T09:33:52.000+0000
CRM4000771786,CRM_CRM4000771786_BATTERY_REMAINING_CAPACITY,36,1658137220,False,CDC,2022-07-18T09:40:16.000+0000
ERPSU55502,ERP_ERPSU55502_BATTERY_REMAINING_CAPACITY,51,1658137340,False,CDC,2022-07-18T09:42:24.000+0000
ERPJU25502,ERP_ERPJU25502_BATTERY_REMAINING_CAPACITY,49,1658137470,False,CDC,2022-07-18T09:44:32.000+0000
CRM4000191807,CRM_CRM4000191807_BATTERY_REMAINING_CAPACITY,60,1658137730,False,CDC,2022-07-18T09:48:48.000+0000
ERPLE5101,ERP_ERPLE5101_BATTERY_REMAINING_CAPACITY,32,1658137730,False,CDC,2022-07-18T09:48:48.000+0000
CRM481392,CRM_CRM481392_BATTERY_REMAINING_CAPACITY,65,1658137980,True,CDC,2022-07-18T09:53:04.000+0000
CRM640286,CRM_CRM640286_BATTERY_REMAINING_CAPACITY,64,1658138110,False,CDC,2022-07-18T09:55:12.000+0000
ERPJU15505,ERP_ERPJU15505_BATTERY_REMAINING_CAPACITY,49,1658138240,True,CDC,2022-07-18T09:57:20.000+0000
CRM4000826488,CRM_CRM4000826488_BATTERY_REMAINING_CAPACITY,62,1658139010,False,CDC,2022-07-18T10:10:08.000+0000
CRM630926,CRM_CRM630926_BATTERY_REMAINING_CAPACITY,62,1658139010,False,CDC,2022-07-18T10:10:08.000+0000
CRM4000771786,CRM_CRM4000771786_BATTERY_REMAINING_CAPACITY,36,1658139140,False,CDC,2022-07-18T10:12:16.000+0000
CRM656330,CRM_CRM656330_BATTERY_REMAINING_CAPACITY,60,1658139780,False,CDC,2022-07-18T10:22:56.000+0000
CRM547381,CRM_CRM547381_BATTERY_REMAINING_CAPACITY,49,1658140030,True,CDC,2022-07-18T10:27:12.000+0000
CRM489759,CRM_CRM489759_BATTERY_REMAINING_CAPACITY,61,1658140030,False,CDC,2022-07-18T10:27:12.000+0000
ERPID15502,ERP_ERPID15502_BATTERY_REMAINING_CAPACITY,33,1658140030,False,CDC,2022-07-18T10:27:12.000+0000
CRM4000826488,CRM_CRM4000826488_BATTERY_REMAINING_CAPACITY,77,1658140160,False,CDC,2022-07-18T10:29:20.000+0000
ERPJU2104,ERP_ERPJU2104_BATTERY_REMAINING_CAPACITY,37,1658141180,True,CDC,2022-07-18T10:46:24.000+0000
CRM518133,CRM_CRM518133_BATTERY_REMAINING_CAPACITY,50,1658141440,True,CDC,2022-07-18T10:50:40.000+0000
CRM4000826488,CRM_CRM4000826488_BATTERY_REMAINING_CAPACITY,95,1658141820,False,CDC,2022-07-18T10:57:04.000+0000
CRM547361,CRM_CRM547361_BATTERY_REMAINING_CAPACITY,61,1658141950,True,CDC,2022-07-18T10:59:12.000+0000
ERPJU15502,ERP_ERPJU15502_BATTERY_REMAINING_CAPACITY,60,1658142210,False,CDC,2022-07-18T11:03:28.000+0000
CRM384582,CRM_CRM384582_BATTERY_REMAINING_CAPACITY,61,1658142210,False,CDC,2022-07-18T11:03:28.000+0000
ERPID15501,ERP_ERPID15501_BATTERY_REMAINING_CAPACITY,76,1658142590,False,CDC,2022-07-18T11:09:52.000+0000
ERPPR15506,ERP_ERPPR15506_BATTERY_REMAINING_CAPACITY,72,1658142590,False,CDC,2022-07-18T11:09:52.000+0000
CRM480138,CRM_CRM480138_BATTERY_REMAINING_CAPACITY,64,1658142850,True,CDC,2022-07-18T11:14:08.000+0000
CRM814378,CRM_CRM814378_BATTERY_REMAINING_CAPACITY,63,1658143230,True,CDC,2022-07-18T11:20:32.000+0000
ERPLM5103,ERP_ERPLM5103_BATTERY_REMAINING_CAPACITY,98,1658143490,False,CDC,2022-07-18T11:24:48.000+0000
CRM489759,CRM_CRM489759_BATTERY_REMAINING_CAPACITY,99,1658143740,False,CDC,2022-07-18T11:29:04.000+0000
CRM4000826488,CRM_CRM4000826488_BATTERY_REMAINING_CAPACITY,99,1658143870,False,CDC,2022-07-18T11:31:12.000+0000
CRM708148,CRM_CRM708148_BATTERY_REMAINING_CAPACITY,60,1658143870,False,CDC,2022-07-18T11:31:12.000+0000
